"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped","appearance","utilityCondition","partnersExposure","estimatedProb","predictions","pred_perf_teaching","pred_perf_partner"
"1",1,4,1,"9:43:12","kiv",1,"",180,7384,30,"2001-600.jpg","2001-600.jpg","game",NA,"point","100_30","kiv",1,0,1,"100_30",0.5,0.617102787859667,"speak","speak","speak"
"2",1,2,0,"9:43:21","toma",2,"toma",180,3918,0,"2006-600.jpg","2009-600.jpg","game","toma","speak","100_30",NA,1,0,1,"100_30",0.5,0.617102787859667,"teach","point","point"
"3",1,1,1,"9:43:28","dax",3,"",180,3250,30,"2002-600.jpg","2002-600.jpg","game",NA,"point","100_30","dax",0,0,1,"100_30",0.5,0.617102787859667,"point","point","point"
"4",1,2,0,"9:43:42","gazzer",4,"gazzer",180,8634,0,"2006-600.jpg","2005-600.jpg","game","kazzer","speak","100_30",NA,1,0,1,"100_30",0.5,0.617102787859667,"speak","point","speak"
"5",1,2,0,"9:43:50","toma",5,"toma",180,5164,0,"2006-600.jpg","2009-600.jpg","game","toma","speak","100_30",NA,1,0,2,"100_30",0.5,0.617102787859667,"speak","speak","teach"
"6",1,4,1,"9:43:57","manu",6,"",180,2964,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","manu",1,0,1,"100_30",0.5,0.617102787859667,"teach","point","teach"
"7",1,2,1,"9:44:04","kreeb",7,"",180,3019,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","kreeb",1,0,1,"100_30",0.5,0.617102787859667,"speak","speak","point"
"8",1,1,1,"9:44:12","blicket",8,"",180,2721,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","blicket",0,0,1,"100_30",0.5,0.617102787859667,"point","point","point"
"9",1,2,1,"9:44:19","kreeb",9,"",180,3165,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","kreeb",1,0,2,"100_30",0.5,0.617102787859667,"speak","point","speak"
"10",1,2,1,"9:44:26","gazzer",10,"",180,2572,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","gazzer",1,0,2,"100_30",0.5,0.617102787859667,"speak","speak","teach"
"11",1,4,1,"9:44:32","wug",11,"",180,2470,30,"2023-600.jpg","2023-600.jpg","game",NA,"point","100_30","wug",1,0,1,"100_30",0.5,0.617102787859667,"speak","teach","speak"
"12",1,1,1,"9:44:39","dax",12,"",180,2755,30,"2002-600.jpg","2002-600.jpg","game",NA,"point","100_30","dax",0,0,2,"100_30",0.5,0.617102787859667,"point","point","point"
"13",1,1,1,"9:44:46","blicket",13,"",180,2656,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","blicket",0,0,2,"100_30",0.5,0.617102787859667,"point","point","speak"
"14",1,1,1,"9:45:00","fep",14,"",180,10100,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","fep",1,0,1,"100_30",0.5,0.617102787859667,"point","teach","point"
"15",1,4,1,"9:45:05","wug",15,"",180,1904,30,"2023-600.jpg","2023-600.jpg","game",NA,"point","100_30","wug",1,0,2,"100_30",0.5,0.617102787859667,"teach","speak","speak"
"16",1,2,1,"9:45:11","kreeb",16,"",180,1605,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","kreeb",1,0,3,"100_30",0.5,0.617102787859667,"point","speak","speak"
"17",1,4,1,"9:45:15","kiv",17,"",180,1841,30,"2001-600.jpg","2001-600.jpg","game",NA,"point","100_30","kiv",1,0,2,"100_30",0.5,0.617102787859667,"teach","speak","speak"
"18",1,4,1,"9:45:21","wug",18,"",180,1662,30,"2023-600.jpg","2023-600.jpg","game",NA,"point","100_30","wug",1,0,3,"100_30",0.5,0.617102787859667,"teach","speak","speak"
"19",1,1,1,"9:45:26","blicket",19,"",180,1913,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","blicket",0,0,3,"100_30",0.5,0.617102787859667,"point","point","point"
"20",1,4,1,"9:45:32","manu",20,"",180,1390,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","manu",1,0,2,"100_30",0.5,0.617102787859667,"speak","speak","speak"
"21",1,1,1,"9:45:37","dax",21,"",180,1451,30,"2002-600.jpg","2002-600.jpg","game",NA,"point","100_30","dax",0,0,3,"100_30",0.5,0.617102787859667,"point","point","point"
"22",1,2,1,"9:45:41","toma",22,"",180,1471,30,"2009-600.jpg","2009-600.jpg","game",NA,"point","100_30","toma",1,0,3,"100_30",0.5,0.617102787859667,"speak","teach","speak"
"23",1,2,1,"9:45:45","gazzer",23,"",180,1348,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","gazzer",1,0,3,"100_30",0.5,0.617102787859667,"point","teach","speak"
"24",1,1,1,"9:45:50","fep",24,"",180,1406,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","fep",1,0,2,"100_30",0.5,0.617102787859667,"teach","teach","point"
"25",1,4,1,"9:45:53","manu",25,"",180,1536,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","manu",1,0,3,"100_30",0.5,0.617102787859667,"speak","speak","point"
"26",1,4,1,"9:45:57","kiv",26,"",180,1574,30,"2001-600.jpg","2001-600.jpg","game",NA,"point","100_30","kiv",1,0,3,"100_30",0.5,0.617102787859667,"teach","speak","speak"
"27",1,1,1,"9:46:04","fep",27,"",180,1703,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","fep",1,0,3,"100_30",0.5,0.617102787859667,"speak","speak","teach"
"28",2,1,1,"11:55:08","wug",1,"",110,9031,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","wug",0,0,1,"80_50",0,0.565188307960911,"point","point","point"
"29",2,2,1,"11:55:19","dax",2,"",110,6333,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","dax",1,0,1,"80_50",0,0.565188307960911,"point","point","point"
"30",2,4,0,"11:55:26","blicket",3,"blicket",110,4209,-20,"2005-600.jpg","2009-600.jpg","game","blicket","speak","80_50",NA,1,0,1,"80_50",0,0.565188307960911,"point","point","point"
"31",2,4,0,"11:55:41","fep",4,"fep",110,6561,-20,"2001-600.jpg","2056-600.jpg","game","fep","speak","80_50",NA,1,0,1,"80_50",0,0.565188307960911,"speak","teach","teach"
"32",2,1,1,"11:55:46","wug",5,"",110,2704,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","wug",0,0,2,"80_50",0,0.565188307960911,"point","point","point"
"33",2,2,1,"11:55:53","kreeb",6,"",110,2381,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","kreeb",1,0,1,"80_50",0,0.565188307960911,"point","point","point"
"34",2,2,1,"11:56:00","dax",7,"",110,2193,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","dax",1,0,2,"80_50",0,0.565188307960911,"teach","point","point"
"35",2,4,1,"11:56:09","fep",8,"fep",110,5886,30,"2056-600.jpg","2056-600.jpg","game","fep","teach","80_50","fep",1,0,2,"80_50",0,0.565188307960911,"point","speak","speak"
"36",2,2,1,"11:56:18","kreeb",9,"kreeb",110,5309,30,"2025-600.jpg","2025-600.jpg","game","kleep","teach","80_50","kreeb",1,0,2,"80_50",0,0.565188307960911,"point","teach","point"
"37",2,4,1,"11:56:26","toma",10,"toma",110,4499,30,"2007-600.jpg","2007-600.jpg","game","toma","teach","80_50","toma",1,0,1,"80_50",0,0.565188307960911,"teach","point","teach"
"38",2,1,1,"11:56:33","manu",11,"",110,2099,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","manu",1,0,1,"80_50",0,0.565188307960911,"teach","point","point"
"39",2,1,1,"11:56:41","gazzer",12,"",110,2302,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","gazzer",1,0,1,"80_50",0,0.565188307960911,"teach","teach","teach"
"40",2,4,1,"11:56:48","blicket",13,"",110,2885,50,"2009-600.jpg","2009-600.jpg","game",NA,"point","80_50","blicket",1,0,2,"80_50",0,0.565188307960911,"teach","point","point"
"41",2,1,1,"11:56:55","wug",14,"",110,2538,50,"2023-600.jpg","2023-600.jpg","game",NA,"point","80_50","wug",0,0,3,"80_50",0,0.565188307960911,"point","point","point"
"42",2,4,0,"11:57:04","blicket",15,"blicket",110,4531,-20,"2023-600.jpg","2009-600.jpg","game","blicket","speak","80_50",NA,1,0,3,"80_50",0,0.565188307960911,"speak","point","point"
"43",2,4,1,"11:57:11","toma",16,"toma",110,3426,80,"2007-600.jpg","2007-600.jpg","game","toma","speak","80_50",NA,1,0,2,"80_50",0,0.565188307960911,"speak","point","point"
"44",2,2,1,"11:57:17","kiv",17,"",110,2322,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kiv",0,0,1,"80_50",0,0.565188307960911,"point","point","point"
"45",2,4,1,"11:57:27","toma",18,"toma",110,3515,80,"2007-600.jpg","2007-600.jpg","game","toma","speak","80_50",NA,1,0,3,"80_50",0,0.565188307960911,"point","point","speak"
"46",2,1,1,"11:57:31","manu",19,"",110,2278,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","manu",1,0,2,"80_50",0,0.565188307960911,"speak","teach","point"
"47",2,1,1,"11:57:38","gazzer",20,"",110,2263,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","gazzer",1,0,2,"80_50",0,0.565188307960911,"point","speak","speak"
"48",2,4,1,"11:57:47","fep",21,"fep",110,4010,80,"2056-600.jpg","2056-600.jpg","game","fep","speak","80_50",NA,1,0,3,"80_50",0,0.565188307960911,"point","speak","point"
"49",2,2,1,"11:57:56","dax",22,"",110,3685,50,"2006-600.jpg","2006-600.jpg","game",NA,"point","80_50","dax",1,0,3,"80_50",0,0.565188307960911,"speak","point","point"
"50",2,2,1,"11:58:02","kiv",23,"",110,2798,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kiv",0,0,2,"80_50",0,0.565188307960911,"point","point","point"
"51",2,2,1,"11:58:10","kreeb",24,"kleep",110,4278,80,"2025-600.jpg","2025-600.jpg","game","kleep","speak","80_50",NA,1,0,3,"80_50",0,0.565188307960911,"teach","speak","point"
"52",2,1,1,"11:58:16","manu",25,"",110,2449,50,"2002-600.jpg","2002-600.jpg","game",NA,"point","80_50","manu",1,0,3,"80_50",0,0.565188307960911,"point","teach","teach"
"53",2,1,1,"11:58:23","gazzer",26,"",110,1993,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","gazzer",1,0,3,"80_50",0,0.565188307960911,"speak","speak","teach"
"54",2,2,1,"11:58:31","kiv",27,"",110,4456,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kiv",0,0,3,"80_50",0,0.565188307960911,"point","point","point"
"55",3,4,1,"11:50:59","dax",1,"dax",31,8159,80,"2001-600.jpg","2001-600.jpg","game","dax","speak","80_50",NA,1,0,1,"80_50",2,0.449097823382252,"point","point","point"
"56",3,2,1,"11:51:10","gazzer",2,"",31,4248,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","gazzer",0,0,1,"80_50",2,0.449097823382252,"point","point","point"
"57",3,2,1,"11:51:20","wug",3,"",31,4080,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","wug",0,0,1,"80_50",2,0.449097823382252,"point","point","point"
"58",3,2,1,"11:51:34","gazzer",4,"",31,8911,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","gazzer",0,0,2,"80_50",2,0.449097823382252,"point","point","point"
"59",3,2,1,"11:51:41","wug",5,"",31,2528,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","wug",0,0,2,"80_50",2,0.449097823382252,"point","teach","point"
"60",3,4,1,"11:51:49","dax",6,"dax",31,3817,80,"2001-600.jpg","2001-600.jpg","game","dax","speak","80_50",NA,1,0,2,"80_50",2,0.449097823382252,"speak","speak","point"
"61",3,2,1,"11:51:58","kiv",7,"kiv",31,4024,80,"2023-600.jpg","2023-600.jpg","game","kiv","speak","80_50",NA,1,0,1,"80_50",2,0.449097823382252,"speak","speak","point"
"62",3,4,1,"11:52:06","manu",8,"manu",31,3537,80,"2007-600.jpg","2007-600.jpg","game","manu","speak","80_50",NA,1,0,1,"80_50",2,0.449097823382252,"teach","point","point"
"63",3,2,1,"11:52:15","gazzer",9,"",31,4920,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","gazzer",0,0,3,"80_50",2,0.449097823382252,"point","point","point"
"64",3,4,1,"11:52:23","blicket",10,"blicket",31,4744,80,"2009-600.jpg","2009-600.jpg","game","blicket","speak","80_50",NA,1,0,1,"80_50",2,0.449097823382252,"point","point","speak"
"65",3,1,1,"11:52:34","kreeb",11,"kreeb",31,6328,80,"2002-600.jpg","2002-600.jpg","game","kleeb","speak","80_50",NA,1,0,1,"80_50",2,0.449097823382252,"teach","speak","point"
"66",3,1,1,"11:52:41","toma",12,"",31,2529,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","toma",0,0,1,"80_50",2,0.449097823382252,"point","point","point"
"67",3,1,1,"11:52:52","fep",13,"fep",31,6920,80,"2006-600.jpg","2006-600.jpg","game","feb","speak","80_50",NA,1,0,1,"80_50",2,0.449097823382252,"speak","speak","teach"
"68",3,1,1,"11:52:58","kreeb",14,"kreeb",31,4016,80,"2002-600.jpg","2002-600.jpg","game","kleeb","speak","80_50",NA,1,0,2,"80_50",2,0.449097823382252,"speak","point","speak"
"69",3,4,1,"11:53:03","dax",15,"dax",31,2800,80,"2001-600.jpg","2001-600.jpg","game","dax","speak","80_50",NA,1,0,3,"80_50",2,0.449097823382252,"speak","speak","point"
"70",3,2,1,"11:53:09","kiv",16,"kiv",31,3281,80,"2023-600.jpg","2023-600.jpg","game","kiv","speak","80_50",NA,1,0,2,"80_50",2,0.449097823382252,"point","teach","point"
"71",3,2,1,"11:53:15","wug",17,"",31,2280,50,"2005-600.jpg","2005-600.jpg","game",NA,"point","80_50","wug",0,0,3,"80_50",2,0.449097823382252,"point","point","point"
"72",3,1,1,"11:53:24","fep",18,"fep",31,4512,80,"2006-600.jpg","2006-600.jpg","game","feb","speak","80_50",NA,1,0,2,"80_50",2,0.449097823382252,"point","point","point"
"73",3,1,1,"11:53:30","toma",19,"",31,3208,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","toma",0,0,2,"80_50",2,0.449097823382252,"point","point","point"
"74",3,4,1,"11:53:38","manu",20,"manu",31,3888,80,"2007-600.jpg","2007-600.jpg","game","manu","speak","80_50",NA,1,0,2,"80_50",2,0.449097823382252,"teach","speak","speak"
"75",3,1,1,"11:53:46","kreeb",21,"kreeb",31,5135,80,"2002-600.jpg","2002-600.jpg","game","kleeb","speak","80_50",NA,1,0,3,"80_50",2,0.449097823382252,"speak","teach","speak"
"76",3,2,1,"11:53:54","kiv",22,"kiv",31,3312,80,"2023-600.jpg","2023-600.jpg","game","kiv","speak","80_50",NA,1,0,3,"80_50",2,0.449097823382252,"point","speak","speak"
"77",3,4,1,"11:54:02","manu",23,"manu",31,4737,80,"2007-600.jpg","2007-600.jpg","game","manu","speak","80_50",NA,1,0,3,"80_50",2,0.449097823382252,"point","point","speak"
"78",3,4,1,"11:54:12","blicket",24,"blicket",31,6961,80,"2009-600.jpg","2009-600.jpg","game","blicket","speak","80_50",NA,1,0,2,"80_50",2,0.449097823382252,"speak","point","teach"
"79",3,1,1,"11:54:19","fep",25,"fep",31,4145,80,"2006-600.jpg","2006-600.jpg","game","feb","speak","80_50",NA,1,0,3,"80_50",2,0.449097823382252,"speak","point","speak"
"80",3,4,1,"11:54:26","blicket",26,"blicket",31,2977,80,"2009-600.jpg","2009-600.jpg","game","blicket","speak","80_50",NA,1,0,3,"80_50",2,0.449097823382252,"point","point","point"
"81",3,1,1,"11:54:38","toma",27,"",31,8448,50,"2025-600.jpg","2025-600.jpg","game",NA,"point","80_50","toma",0,0,3,"80_50",2,0.449097823382252,"point","point","speak"
"82",4,2,0,"12:13:28","wug",1,"kiv",163,23641,0,"2056-600.jpg","2025-600.jpg","game","bic","speak","100_30",NA,0,0,1,"100_30",0.5,0.366329070045401,"point","point","point"
"83",4,4,1,"12:13:35","kiv",2,"kiv",163,3063,100,"2056-600.jpg","2056-600.jpg","game","kiv","speak","100_30",NA,1,0,1,"100_30",0.5,0.366329070045401,"teach","teach","teach"
"84",4,4,1,"12:13:41","toma",3,"toma",163,2552,100,"2009-600.jpg","2009-600.jpg","game","toma","speak","100_30",NA,1,0,1,"100_30",0.5,0.366329070045401,"speak","teach","teach"
"85",4,2,0,"12:13:49","wug",4,"kiv",163,3224,0,"2056-600.jpg","2025-600.jpg","game","bic","speak","100_30",NA,0,0,2,"100_30",0.5,0.366329070045401,"point","point","point"
"86",4,4,1,"12:13:55","toma",5,"toma",163,3257,100,"2009-600.jpg","2009-600.jpg","game","toma","speak","100_30",NA,1,0,2,"100_30",0.5,0.366329070045401,"point","speak","speak"
"87",4,2,1,"12:14:03","manu",6,"",163,2440,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","manu",0,0,1,"100_30",0.5,0.366329070045401,"point","point","point"
"88",4,1,1,"12:14:10","dax",7,"",163,2464,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","dax",0,0,1,"100_30",0.5,0.366329070045401,"point","point","point"
"89",4,1,1,"12:14:17","kreeb",8,"",163,2792,30,"2001-600.jpg","2001-600.jpg","game",NA,"point","100_30","kreeb",0,0,1,"100_30",0.5,0.366329070045401,"point","point","point"
"90",4,2,0,"12:14:25","gazzer",9,"gazzer",163,3352,0,"2006-600.jpg","2023-600.jpg","game","gazzer","speak","100_30",NA,1,0,1,"100_30",0.5,0.366329070045401,"teach","speak","speak"
"91",4,2,1,"12:14:31","wug",10,"",163,2721,30,"2025-600.jpg","2025-600.jpg","game",NA,"point","100_30","wug",0,0,3,"100_30",0.5,0.366329070045401,"point","point","point"
"92",4,2,1,"12:14:37","gazzer",11,"",163,2681,30,"2023-600.jpg","2023-600.jpg","game",NA,"point","100_30","gazzer",1,0,2,"100_30",0.5,0.366329070045401,"point","teach","teach"
"93",4,4,0,"12:14:44","blicket",12,"blicket",163,4495,0,"2023-600.jpg","2002-600.jpg","game","blicket","speak","100_30",NA,1,0,1,"100_30",0.5,0.366329070045401,"speak","teach","speak"
"94",4,4,1,"12:14:53","toma",13,"toma",163,3240,100,"2009-600.jpg","2009-600.jpg","game","toma","speak","100_30",NA,1,0,3,"100_30",0.5,0.366329070045401,"speak","speak","teach"
"95",4,1,1,"12:15:00","fep",14,"",163,4289,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","fep",1,0,1,"100_30",0.5,0.366329070045401,"teach","teach","point"
"96",4,4,1,"12:15:07","kiv",15,"kiv",163,2728,100,"2056-600.jpg","2056-600.jpg","game","kiv","speak","100_30",NA,1,0,2,"100_30",0.5,0.366329070045401,"point","speak","speak"
"97",4,1,0,"12:15:14","fep",16,"fep",163,5151,0,"2023-600.jpg","2005-600.jpg","game","feb","speak","100_30",NA,1,0,2,"100_30",0.5,0.366329070045401,"point","point","point"
"98",4,1,1,"12:15:21","dax",17,"",163,1825,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","dax",0,0,2,"100_30",0.5,0.366329070045401,"point","speak","point"
"99",4,2,1,"12:15:26","manu",18,"",163,1656,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","manu",0,0,2,"100_30",0.5,0.366329070045401,"point","point","point"
"100",4,1,1,"12:15:30","fep",19,"",163,1393,30,"2005-600.jpg","2005-600.jpg","game",NA,"point","100_30","fep",1,0,3,"100_30",0.5,0.366329070045401,"point","teach","point"
"101",4,2,1,"12:15:35","manu",20,"",163,2008,30,"2006-600.jpg","2006-600.jpg","game",NA,"point","100_30","manu",0,0,3,"100_30",0.5,0.366329070045401,"point","point","point"
"102",4,1,1,"12:15:39","dax",21,"",163,1609,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","dax",0,0,3,"100_30",0.5,0.366329070045401,"point","point","point"
"103",4,4,1,"12:15:44","blicket",22,"",163,1712,30,"2002-600.jpg","2002-600.jpg","game",NA,"point","100_30","blicket",1,0,2,"100_30",0.5,0.366329070045401,"speak","point","teach"
"104",4,1,1,"12:15:50","kreeb",23,"",163,1936,30,"2001-600.jpg","2001-600.jpg","game",NA,"point","100_30","kreeb",0,0,2,"100_30",0.5,0.366329070045401,"point","point","point"
"105",4,4,1,"12:15:56","blicket",24,"",163,1433,30,"2002-600.jpg","2002-600.jpg","game",NA,"point","100_30","blicket",1,0,3,"100_30",0.5,0.366329070045401,"speak","speak","speak"
"106",4,4,1,"12:16:04","kiv",25,"kiv",163,4064,100,"2056-600.jpg","2056-600.jpg","game","kiv","speak","100_30",NA,1,0,3,"100_30",0.5,0.366329070045401,"speak","teach","point"
"107",4,1,1,"12:16:09","kreeb",26,"",163,2568,30,"2001-600.jpg","2001-600.jpg","game",NA,"point","100_30","kreeb",0,0,3,"100_30",0.5,0.366329070045401,"point","point","point"
"108",4,2,1,"12:16:13","gazzer",27,"",163,2097,30,"2023-600.jpg","2023-600.jpg","game",NA,"point","100_30","gazzer",1,0,3,"100_30",0.5,0.366329070045401,"speak","speak","speak"
"109",7,4,1,"12:44:27","kreeb",1,"kreeb",214,9434,30,"2001-600.jpg","2001-600.jpg","game","kreeb","teach","100_30","kreeb",1,0,1,"100_30",0,0.566573781936186,"point","point","teach"
"110",7,4,1,"12:44:36","dax",2,"dax",214,4641,30,"2009-600.jpg","2009-600.jpg","game","dax","teach","100_30","dax",1,0,1,"100_30",0,0.566573781936186,"teach","point","teach"
"111",7,4,1,"12:44:47","kreeb",3,"kreeb",214,5088,100,"2001-600.jpg","2001-600.jpg","game","kreeb","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"point","point","teach"
"112",7,4,1,"12:44:56","dax",4,"dax",214,3080,100,"2009-600.jpg","2009-600.jpg","game","dax","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"point","point","speak"
"113",7,1,1,"12:45:06","fep",5,"",214,7130,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","fep",0,0,1,"100_30",0,0.566573781936186,"point","point","point"
"114",7,4,1,"12:45:15","blicket",6,"blicket",214,5424,30,"2023-600.jpg","2023-600.jpg","game","blicket","teach","100_30","blicket",1,0,1,"100_30",0,0.566573781936186,"point","point","teach"
"115",7,4,1,"12:45:21","kreeb",7,"kreeb",214,2745,100,"2001-600.jpg","2001-600.jpg","game","kreeb","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"point","teach","teach"
"116",7,2,1,"12:45:31","wug",8,"wug",214,5329,30,"2005-600.jpg","2005-600.jpg","game","wug","teach","100_30","wug",1,0,1,"100_30",0,0.566573781936186,"point","point","teach"
"117",7,1,1,"12:45:39","gazzer",9,"gazzer",214,5005,30,"2002-600.jpg","2002-600.jpg","game","gazzer","teach","100_30","gazzer",1,0,1,"100_30",0,0.566573781936186,"teach","point","teach"
"118",7,1,1,"12:45:47","fep",10,"",214,3823,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","fep",0,0,2,"100_30",0,0.566573781936186,"point","point","point"
"119",7,2,1,"12:45:58","kiv",11,"kiv",214,9203,30,"2025-600.jpg","2025-600.jpg","game","kil","teach","100_30","kiv",1,0,1,"100_30",0,0.566573781936186,"point","point","teach"
"120",7,1,1,"12:46:07","toma",12,"toma",214,4305,30,"2006-600.jpg","2006-600.jpg","game","tomas","teach","100_30","toma",1,0,1,"100_30",0,0.566573781936186,"teach","teach","teach"
"121",7,4,1,"12:46:13","blicket",13,"blicket",214,2802,100,"2023-600.jpg","2023-600.jpg","game","blicket","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"teach","teach","speak"
"122",7,2,1,"12:46:26","manu",14,"",214,8126,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","manu",0,0,1,"100_30",0,0.566573781936186,"point","point","point"
"123",7,4,1,"12:46:33","blicket",15,"blicket",214,2961,100,"2023-600.jpg","2023-600.jpg","game","blicket","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"speak","point","speak"
"124",7,1,1,"12:46:40","fep",16,"",214,2202,30,"2056-600.jpg","2056-600.jpg","game",NA,"point","100_30","fep",0,0,3,"100_30",0,0.566573781936186,"point","point","speak"
"125",7,2,1,"12:46:47","manu",17,"",214,2005,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","manu",0,0,2,"100_30",0,0.566573781936186,"point","point","point"
"126",7,1,1,"12:46:54","toma",18,"tomas",214,3076,100,"2006-600.jpg","2006-600.jpg","game","tomas","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"speak","point","speak"
"127",7,2,1,"12:47:01","kiv",19,"kil",214,3299,100,"2025-600.jpg","2025-600.jpg","game","kil","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"teach","teach","teach"
"128",7,1,1,"12:47:07","toma",20,"tomas",214,2377,100,"2006-600.jpg","2006-600.jpg","game","tomas","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"teach","teach","speak"
"129",7,4,1,"12:47:12","dax",21,"dax",214,1961,100,"2009-600.jpg","2009-600.jpg","game","dax","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"speak","point","speak"
"130",7,2,1,"12:47:18","wug",22,"wug",214,2448,100,"2005-600.jpg","2005-600.jpg","game","wug","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"point","teach","speak"
"131",7,2,1,"12:47:24","kiv",23,"kil",214,1869,100,"2025-600.jpg","2025-600.jpg","game","kil","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"speak","speak","teach"
"132",7,1,1,"12:47:31","gazzer",24,"gazzer",214,2712,100,"2002-600.jpg","2002-600.jpg","game","gazzer","speak","100_30",NA,1,0,2,"100_30",0,0.566573781936186,"speak","teach","point"
"133",7,2,1,"12:47:36","manu",25,"",214,2496,30,"2007-600.jpg","2007-600.jpg","game",NA,"point","100_30","manu",0,0,3,"100_30",0,0.566573781936186,"speak","point","point"
"134",7,1,1,"12:47:42","gazzer",26,"gazzer",214,2449,100,"2002-600.jpg","2002-600.jpg","game","gazzer","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"speak","speak","speak"
"135",7,2,1,"12:47:47","wug",27,"wug",214,2156,100,"2005-600.jpg","2005-600.jpg","game","wug","speak","100_30",NA,1,0,3,"100_30",0,0.566573781936186,"point","speak","teach"
"136",8,1,0,"10:38:55","gazzer",1,"dax",9,13693,-20,"2006-600.jpg","2023-600.jpg","game","gaz","speak","80_50",NA,0,0,1,"80_50",2,0.413617014424127,"point","point","point"
"137",8,4,1,"10:39:03","blicket",2,"blicket",9,3537,80,"2009-600.jpg","2009-600.jpg","game","blicket","speak","80_50",NA,1,0,1,"80_50",2,0.413617014424127,"point","speak","teach"
"138",8,1,1,"10:39:13","dax",3,"dax",9,4028,80,"2006-600.jpg","2006-600.jpg","game","dax","speak","80_50",NA,1,0,1,"80_50",2,0.413617014424127,"speak","point","point"
"139",8,2,1,"10:39:18","manu",4,"manu",9,3211,80,"2002-600.jpg","2002-600.jpg","game","manu","speak","80_50",NA,1,0,1,"80_50",2,0.413617014424127,"point","speak","point"
"140",8,4,1,"10:39:27","fep",5,"",9,6656,50,"2056-600.jpg","2056-600.jpg","game",NA,"point","80_50","fep",0,0,1,"80_50",2,0.413617014424127,"point","point","point"
"141",8,2,1,"10:39:36","kreeb",6,"",9,5206,50,"2001-600.jpg","2001-600.jpg","game",NA,"point","80_50","kreeb",1,0,1,"80_50",2,0.413617014424127,"teach","point","teach"
