"","ldf_num","exposureRate","responseCorrect","timestamp","realLabel","trialnum","adjLabel","subID","duration","score","partnerSelection","targetObjectName","phase","typedLabel","method","condition","clickedObject","testCorrect","toBeDropped","appearance","utilityCondition","partnersExposure","estimatedProb","point","speak","teach"
"1",1,4,1,"9:43:12","kiv",1,"",180,7384,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kiv",1,0,1,"100_30",0.5,0.615450936013712,0.18002412048296,0.61586183321693,0.204114046300111
"2",1,2,0,"9:43:21","toma",2,"toma",180,3918,0,"2006-600.jpg","2009-600.jpg","game","toma","label","100_30",NA,1,0,1,"100_30",0.5,0.615450936013712,0.177370908206546,0.586577250497198,0.236051841296256
"3",1,1,1,"9:43:28","dax",3,"",180,3250,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","dax",0,0,1,"100_30",0.5,0.615450936013712,0.939393939393939,0.0303030303030303,0.0303030303030303
"4",1,2,0,"9:43:42","gazzer",4,"gazzer",180,8634,0,"2006-600.jpg","2005-600.jpg","game","kazzer","label","100_30",NA,1,0,1,"100_30",0.5,0.615450936013712,0.177370908206546,0.586577250497198,0.236051841296256
"5",1,2,0,"9:43:50","toma",5,"toma",180,5164,0,"2006-600.jpg","2009-600.jpg","game","toma","label","100_30",NA,1,0,2,"100_30",0.5,0.615450936013712,0.431504908194055,0.0139195131675501,0.554575578638396
"6",1,4,1,"9:43:57","manu",6,"",180,2964,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","manu",1,0,1,"100_30",0.5,0.615450936013712,0.18002412048296,0.61586183321693,0.204114046300111
"7",1,2,1,"9:44:04","kreeb",7,"",180,3019,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","kreeb",1,0,1,"100_30",0.5,0.615450936013712,0.177370908206546,0.586577250497198,0.236051841296256
"8",1,1,1,"9:44:12","blicket",8,"",180,2721,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","blicket",0,0,1,"100_30",0.5,0.615450936013712,0.939393939393939,0.0303030303030303,0.0303030303030303
"9",1,2,1,"9:44:19","kreeb",9,"",180,3165,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","kreeb",1,0,2,"100_30",0.5,0.615450936013712,0.431504908194055,0.0139195131675501,0.554575578638396
"10",1,2,1,"9:44:26","gazzer",10,"",180,2572,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","gazzer",1,0,2,"100_30",0.5,0.615450936013712,0.19603504281804,0.63869481692329,0.16527014025867
"11",1,4,1,"9:44:32","wug",11,"",180,2470,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","wug",1,0,1,"100_30",0.5,0.615450936013712,0.18002412048296,0.61586183321693,0.204114046300111
"12",1,1,1,"9:44:39","dax",12,"",180,2755,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","dax",0,0,2,"100_30",0.5,0.615450936013712,0.939393939393939,0.0303030303030303,0.0303030303030303
"13",1,1,1,"9:44:46","blicket",13,"",180,2656,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","blicket",0,0,2,"100_30",0.5,0.615450936013712,0.939393939393939,0.0303030303030303,0.0303030303030303
"14",1,1,1,"9:45:00","fep",14,"",180,10100,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","fep",1,0,1,"100_30",0.5,0.615450936013712,0.469715864185098,0.0151521246511322,0.515132011163769
"15",1,4,1,"9:45:05","wug",15,"",180,1904,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","wug",1,0,2,"100_30",0.5,0.615450936013712,0.192600962731355,0.627506362447318,0.179892674821326
"16",1,2,1,"9:45:11","kreeb",16,"",180,1605,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","kreeb",1,0,3,"100_30",0.5,0.615450936013712,0.20915956740625,0.5816808651875,0.20915956740625
"17",1,4,1,"9:45:15","kiv",17,"",180,1841,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kiv",1,0,2,"100_30",0.5,0.615450936013712,0.407145435593881,0.0131337237288349,0.579720840677283
"18",1,4,1,"9:45:21","wug",18,"",180,1662,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","wug",1,0,3,"100_30",0.5,0.615450936013712,0.190184049079755,0.619631901840491,0.190184049079755
"19",1,1,1,"9:45:26","blicket",19,"",180,1913,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","blicket",0,0,3,"100_30",0.5,0.615450936013712,0.939393939393939,0.0303030303030303,0.0303030303030303
"20",1,4,1,"9:45:32","manu",20,"",180,1390,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","manu",1,0,2,"100_30",0.5,0.615450936013712,0.192600962731355,0.627506362447318,0.179892674821326
"21",1,1,1,"9:45:37","dax",21,"",180,1451,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","dax",0,0,3,"100_30",0.5,0.615450936013712,0.939393939393939,0.0303030303030303,0.0303030303030303
"22",1,2,1,"9:45:41","toma",22,"",180,1471,30,"2009-600.jpg","2009-600.jpg","game",NA,"click","100_30","toma",1,0,3,"100_30",0.5,0.615450936013712,0.492063492063492,0.0158730158730159,0.492063492063492
"23",1,2,1,"9:45:45","gazzer",23,"",180,1348,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","gazzer",1,0,3,"100_30",0.5,0.615450936013712,0.190184049079755,0.619631901840491,0.190184049079755
"24",1,1,1,"9:45:50","fep",24,"",180,1406,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","fep",1,0,2,"100_30",0.5,0.615450936013712,0.201026302810132,0.597947394379736,0.201026302810132
"25",1,4,1,"9:45:53","manu",25,"",180,1536,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","manu",1,0,3,"100_30",0.5,0.615450936013712,0.190184049079755,0.619631901840491,0.190184049079755
"26",1,4,1,"9:45:57","kiv",26,"",180,1574,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kiv",1,0,3,"100_30",0.5,0.615450936013712,0.197058907226087,0.605882185547825,0.197058907226087
"27",1,1,1,"9:46:04","fep",27,"",180,1703,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","fep",1,0,3,"100_30",0.5,0.615450936013712,0.190184049079755,0.619631901840491,0.190184049079755
"28",2,1,1,"11:55:08","wug",1,"",110,9031,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",0,0,1,"80_50",0,0.56286055583426,0.962264150943396,0.0188679245283019,0.0188679245283019
"29",2,2,1,"11:55:19","dax",2,"",110,6333,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","dax",1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"30",2,4,0,"11:55:26","blicket",3,"blicket",110,4209,-20,"2005-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"31",2,4,0,"11:55:41","fep",4,"fep",110,6561,-20,"2001-600.jpg","2056-600.jpg","game","fep","label","80_50",NA,1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"32",2,1,1,"11:55:46","wug",5,"",110,2704,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",0,0,2,"80_50",0,0.56286055583426,0.962264150943396,0.0188679245283019,0.0188679245283019
"33",2,2,1,"11:55:53","kreeb",6,"",110,2381,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","kreeb",1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"34",2,2,1,"11:56:00","dax",7,"",110,2193,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","dax",1,0,2,"80_50",0,0.56286055583426,0.349840424399609,0.437511474494745,0.212648101105645
"35",2,4,1,"11:56:09","fep",8,"fep",110,5886,30,"2056-600.jpg","2056-600.jpg","game","fep","label_click","80_50","fep",1,0,2,"80_50",0,0.56286055583426,0.626295173099184,0.0122802975117487,0.361424529389067
"36",2,2,1,"11:56:18","kreeb",9,"kreeb",110,5309,30,"2025-600.jpg","2025-600.jpg","game","kleep","label_click","80_50","kreeb",1,0,2,"80_50",0,0.56286055583426,0.626295173099184,0.0122802975117487,0.361424529389067
"37",2,4,1,"11:56:26","toma",10,"toma",110,4499,30,"2007-600.jpg","2007-600.jpg","game","toma","label_click","80_50","toma",1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"38",2,1,1,"11:56:33","manu",11,"",110,2099,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","manu",1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"39",2,1,1,"11:56:41","gazzer",12,"",110,2302,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","gazzer",1,0,1,"80_50",0,0.56286055583426,0.617766607574575,0.0121130707367564,0.370120321688668
"40",2,4,1,"11:56:48","blicket",13,"",110,2885,50,"2009-600.jpg","2009-600.jpg","game",NA,"click","80_50","blicket",1,0,2,"80_50",0,0.56286055583426,0.626295173099184,0.0122802975117487,0.361424529389067
"41",2,1,1,"11:56:55","wug",14,"",110,2538,50,"2023-600.jpg","2023-600.jpg","game",NA,"click","80_50","wug",0,0,3,"80_50",0,0.56286055583426,0.962264150943397,0.0188679245283019,0.0188679245283019
"42",2,4,0,"11:57:04","blicket",15,"blicket",110,4531,-20,"2023-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0,3,"80_50",0,0.56286055583426,0.614457831325301,0.0120481927710843,0.373493975903614
"43",2,4,1,"11:57:11","toma",16,"toma",110,3426,80,"2007-600.jpg","2007-600.jpg","game","toma","label","80_50",NA,1,0,2,"80_50",0,0.56286055583426,0.349840424399609,0.437511474494745,0.212648101105645
"44",2,2,1,"11:57:17","kiv",17,"",110,2322,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kiv",0,0,1,"80_50",0,0.56286055583426,0.962264150943396,0.0188679245283019,0.0188679245283019
"45",2,4,1,"11:57:27","toma",18,"toma",110,3515,80,"2007-600.jpg","2007-600.jpg","game","toma","label","80_50",NA,1,0,3,"80_50",0,0.56286055583426,0.398347733375417,0.35951933065129,0.242132935973292
"46",2,1,1,"11:57:31","manu",19,"",110,2278,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","manu",1,0,2,"80_50",0,0.56286055583426,0.349840424399609,0.437511474494745,0.212648101105645
"47",2,1,1,"11:57:38","gazzer",20,"",110,2263,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","gazzer",1,0,2,"80_50",0,0.56286055583426,0.626295173099184,0.0122802975117487,0.361424529389067
"48",2,4,1,"11:57:47","fep",21,"fep",110,4010,80,"2056-600.jpg","2056-600.jpg","game","fep","label","80_50",NA,1,0,3,"80_50",0,0.56286055583426,0.614457831325301,0.0120481927710843,0.373493975903614
"49",2,2,1,"11:57:56","dax",22,"",110,3685,50,"2006-600.jpg","2006-600.jpg","game",NA,"click","80_50","dax",1,0,3,"80_50",0,0.56286055583426,0.398347733375417,0.35951933065129,0.242132935973292
"50",2,2,1,"11:58:02","kiv",23,"",110,2798,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kiv",0,0,2,"80_50",0,0.56286055583426,0.962264150943396,0.0188679245283019,0.0188679245283019
"51",2,2,1,"11:58:10","kreeb",24,"kleep",110,4278,80,"2025-600.jpg","2025-600.jpg","game","kleep","label","80_50",NA,1,0,3,"80_50",0,0.56286055583426,0.614457831325301,0.0120481927710843,0.373493975903614
"52",2,1,1,"11:58:16","manu",25,"",110,2449,50,"2002-600.jpg","2002-600.jpg","game",NA,"click","80_50","manu",1,0,3,"80_50",0,0.56286055583426,0.398347733375417,0.35951933065129,0.242132935973292
"53",2,1,1,"11:58:23","gazzer",26,"",110,1993,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","gazzer",1,0,3,"80_50",0,0.56286055583426,0.398347733375417,0.35951933065129,0.242132935973292
"54",2,2,1,"11:58:31","kiv",27,"",110,4456,50,"2001-600.jpg","2001-600.jpg","game",NA,"click","80_50","kiv",0,0,3,"80_50",0,0.56286055583426,0.962264150943397,0.0188679245283019,0.0188679245283019
"55",3,4,1,"11:50:59","dax",1,"dax",31,8159,80,"2001-600.jpg","2001-600.jpg","game","dax","label","80_50",NA,1,0,1,"80_50",2,0.447228574515296,0.312307942447381,0.496959154326343,0.190732903226275
"56",3,2,1,"11:51:10","gazzer",2,"",31,4248,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","gazzer",0,0,1,"80_50",2,0.447228574515296,0.962264150943396,0.0188679245283019,0.0188679245283019
"57",3,2,1,"11:51:20","wug",3,"",31,4080,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","wug",0,0,1,"80_50",2,0.447228574515296,0.962264150943396,0.0188679245283019,0.0188679245283019
"58",3,2,1,"11:51:34","gazzer",4,"",31,8911,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","gazzer",0,0,2,"80_50",2,0.447228574515296,0.962264150943396,0.0188679245283019,0.0188679245283019
"59",3,2,1,"11:51:41","wug",5,"",31,2528,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","wug",0,0,2,"80_50",2,0.447228574515296,0.962264150943396,0.0188679245283019,0.0188679245283019
"60",3,4,1,"11:51:49","dax",6,"dax",31,3817,80,"2001-600.jpg","2001-600.jpg","game","dax","label","80_50",NA,1,0,2,"80_50",2,0.447228574515296,0.31316463793873,0.497379130843866,0.189456231217404
"61",3,2,1,"11:51:58","kiv",7,"kiv",31,4024,80,"2023-600.jpg","2023-600.jpg","game","kiv","label","80_50",NA,1,0,1,"80_50",2,0.447228574515296,0.307876654908357,0.495663160004071,0.196460185087571
"62",3,4,1,"11:52:06","manu",8,"manu",31,3537,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0,1,"80_50",2,0.447228574515296,0.312307942447381,0.496959154326343,0.190732903226275
"63",3,2,1,"11:52:15","gazzer",9,"",31,4920,50,"2056-600.jpg","2056-600.jpg","game",NA,"click","80_50","gazzer",0,0,3,"80_50",2,0.447228574515296,0.962264150943397,0.0188679245283019,0.0188679245283019
"64",3,4,1,"11:52:23","blicket",10,"blicket",31,4744,80,"2009-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0,1,"80_50",2,0.447228574515296,0.312307942447381,0.496959154326343,0.190732903226275
"65",3,1,1,"11:52:34","kreeb",11,"kreeb",31,6328,80,"2002-600.jpg","2002-600.jpg","game","kleeb","label","80_50",NA,1,0,1,"80_50",2,0.447228574515296,0.308127364586793,0.476935649845602,0.214936985567604
"66",3,1,1,"11:52:41","toma",12,"",31,2529,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","toma",0,0,1,"80_50",2,0.447228574515296,0.962264150943396,0.0188679245283019,0.0188679245283019
"67",3,1,1,"11:52:52","fep",13,"fep",31,6920,80,"2006-600.jpg","2006-600.jpg","game","feb","label","80_50",NA,1,0,1,"80_50",2,0.447228574515296,0.308127364586793,0.476935649845602,0.214936985567604
"68",3,1,1,"11:52:58","kreeb",14,"kreeb",31,4016,80,"2002-600.jpg","2002-600.jpg","game","kleeb","label","80_50",NA,1,0,2,"80_50",2,0.447228574515296,0.317616763837975,0.489322065986001,0.193061170176024
"69",3,4,1,"11:53:03","dax",15,"dax",31,2800,80,"2001-600.jpg","2001-600.jpg","game","dax","label","80_50",NA,1,0,3,"80_50",2,0.447228574515296,0.312883435582822,0.496932515337423,0.190184049079755
"70",3,2,1,"11:53:09","kiv",16,"kiv",31,3281,80,"2023-600.jpg","2023-600.jpg","game","kiv","label","80_50",NA,1,0,2,"80_50",2,0.447228574515296,0.315788910198528,0.501547092668251,0.182663997133221
"71",3,2,1,"11:53:15","wug",17,"",31,2280,50,"2005-600.jpg","2005-600.jpg","game",NA,"click","80_50","wug",0,0,3,"80_50",2,0.447228574515296,0.962264150943397,0.0188679245283019,0.0188679245283019
"72",3,1,1,"11:53:24","fep",18,"fep",31,4512,80,"2006-600.jpg","2006-600.jpg","game","feb","label","80_50",NA,1,0,2,"80_50",2,0.447228574515296,0.321541208349972,0.510683095614661,0.167775696035366
"73",3,1,1,"11:53:30","toma",19,"",31,3208,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","toma",0,0,2,"80_50",2,0.447228574515296,0.962264150943396,0.0188679245283019,0.0188679245283019
"74",3,4,1,"11:53:38","manu",20,"manu",31,3888,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0,2,"80_50",2,0.447228574515296,0.312891551794348,0.49691946574242,0.190188982463231
"75",3,1,1,"11:53:46","kreeb",21,"kreeb",31,5135,80,"2002-600.jpg","2002-600.jpg","game","kleeb","label","80_50",NA,1,0,3,"80_50",2,0.447228574515296,0.312883435582822,0.496932515337423,0.190184049079755
"76",3,2,1,"11:53:54","kiv",22,"kiv",31,3312,80,"2023-600.jpg","2023-600.jpg","game","kiv","label","80_50",NA,1,0,3,"80_50",2,0.447228574515296,0.312883435582822,0.496932515337423,0.190184049079755
"77",3,4,1,"11:54:02","manu",23,"manu",31,4737,80,"2007-600.jpg","2007-600.jpg","game","manu","label","80_50",NA,1,0,3,"80_50",2,0.447228574515296,0.312883435582822,0.496932515337423,0.190184049079755
"78",3,4,1,"11:54:12","blicket",24,"blicket",31,6961,80,"2009-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0,2,"80_50",2,0.447228574515296,0.312675874071806,0.496540030718629,0.190784095209565
"79",3,1,1,"11:54:19","fep",25,"fep",31,4145,80,"2006-600.jpg","2006-600.jpg","game","feb","label","80_50",NA,1,0,3,"80_50",2,0.447228574515296,0.312883435582822,0.496932515337423,0.190184049079755
"80",3,4,1,"11:54:26","blicket",26,"blicket",31,2977,80,"2009-600.jpg","2009-600.jpg","game","blicket","label","80_50",NA,1,0,3,"80_50",2,0.447228574515296,0.314227783391146,0.494771014939725,0.191001201669128
"81",3,1,1,"11:54:38","toma",27,"",31,8448,50,"2025-600.jpg","2025-600.jpg","game",NA,"click","80_50","toma",0,0,3,"80_50",2,0.447228574515296,0.962264150943397,0.0188679245283019,0.0188679245283019
"82",4,2,0,"12:13:28","wug",1,"kiv",163,23641,0,"2056-600.jpg","2025-600.jpg","game","bic","label","100_30",NA,0,0,1,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"83",4,4,1,"12:13:35","kiv",2,"kiv",163,3063,100,"2056-600.jpg","2056-600.jpg","game","kiv","label","100_30",NA,1,0,1,"100_30",0.5,0.363795030983447,0.182435319484751,0.601701956612079,0.21586272390317
"84",4,4,1,"12:13:41","toma",3,"toma",163,2552,100,"2009-600.jpg","2009-600.jpg","game","toma","label","100_30",NA,1,0,1,"100_30",0.5,0.363795030983447,0.182435319484751,0.601701956612079,0.21586272390317
"85",4,2,0,"12:13:49","wug",4,"kiv",163,3224,0,"2056-600.jpg","2025-600.jpg","game","bic","label","100_30",NA,0,0,2,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"86",4,4,1,"12:13:55","toma",5,"toma",163,3257,100,"2009-600.jpg","2009-600.jpg","game","toma","label","100_30",NA,1,0,2,"100_30",0.5,0.363795030983447,0.191818650549191,0.616362698901617,0.191818650549191
"87",4,2,1,"12:14:03","manu",6,"",163,2440,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","manu",0,0,1,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"88",4,1,1,"12:14:10","dax",7,"",163,2464,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","dax",0,0,1,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"89",4,1,1,"12:14:17","kreeb",8,"",163,2792,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",0,0,1,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"90",4,2,0,"12:14:25","gazzer",9,"gazzer",163,3352,0,"2006-600.jpg","2023-600.jpg","game","gazzer","label","100_30",NA,1,0,1,"100_30",0.5,0.363795030983447,0.214300469420663,0.528105630964522,0.257593899614815
"91",4,2,1,"12:14:31","wug",10,"",163,2721,30,"2025-600.jpg","2025-600.jpg","game",NA,"click","100_30","wug",0,0,3,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"92",4,2,1,"12:14:37","gazzer",11,"",163,2681,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","gazzer",1,0,2,"100_30",0.5,0.363795030983447,0.488115448110453,0.0157456596164662,0.496138892273082
"93",4,4,0,"12:14:44","blicket",12,"blicket",163,4495,0,"2023-600.jpg","2002-600.jpg","game","blicket","label","100_30",NA,1,0,1,"100_30",0.5,0.363795030983447,0.182435319484751,0.601701956612079,0.21586272390317
"94",4,4,1,"12:14:53","toma",13,"toma",163,3240,100,"2009-600.jpg","2009-600.jpg","game","toma","label","100_30",NA,1,0,3,"100_30",0.5,0.363795030983447,0.225866569379416,0.548266861241167,0.225866569379416
"95",4,1,1,"12:15:00","fep",14,"",163,4289,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","fep",1,0,1,"100_30",0.5,0.363795030983447,0.517292959139331,0.0166868696496559,0.466020171211012
"96",4,4,1,"12:15:07","kiv",15,"kiv",163,2728,100,"2056-600.jpg","2056-600.jpg","game","kiv","label","100_30",NA,1,0,2,"100_30",0.5,0.363795030983447,0.191818650549191,0.616362698901617,0.191818650549191
"97",4,1,0,"12:15:14","fep",16,"fep",163,5151,0,"2023-600.jpg","2005-600.jpg","game","feb","label","100_30",NA,1,0,2,"100_30",0.5,0.363795030983447,0.516877108296745,0.0166734551063466,0.466449436596909
"98",4,1,1,"12:15:21","dax",17,"",163,1825,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","dax",0,0,2,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"99",4,2,1,"12:15:26","manu",18,"",163,1656,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","manu",0,0,2,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"100",4,1,1,"12:15:30","fep",19,"",163,1393,30,"2005-600.jpg","2005-600.jpg","game",NA,"click","100_30","fep",1,0,3,"100_30",0.5,0.363795030983447,0.492063492063492,0.0158730158730159,0.492063492063492
"101",4,2,1,"12:15:35","manu",20,"",163,2008,30,"2006-600.jpg","2006-600.jpg","game",NA,"click","100_30","manu",0,0,3,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"102",4,1,1,"12:15:39","dax",21,"",163,1609,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","dax",0,0,3,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"103",4,4,1,"12:15:44","blicket",22,"",163,1712,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","blicket",1,0,2,"100_30",0.5,0.363795030983447,0.199497041094449,0.64997423066256,0.15052872824299
"104",4,1,1,"12:15:50","kreeb",23,"",163,1936,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",0,0,2,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"105",4,4,1,"12:15:56","blicket",24,"",163,1433,30,"2002-600.jpg","2002-600.jpg","game",NA,"click","100_30","blicket",1,0,3,"100_30",0.5,0.363795030983447,0.190184049079755,0.619631901840491,0.190184049079755
"106",4,4,1,"12:16:04","kiv",25,"kiv",163,4064,100,"2056-600.jpg","2056-600.jpg","game","kiv","label","100_30",NA,1,0,3,"100_30",0.5,0.363795030983447,0.190184049079755,0.619631901840491,0.190184049079755
"107",4,1,1,"12:16:09","kreeb",26,"",163,2568,30,"2001-600.jpg","2001-600.jpg","game",NA,"click","100_30","kreeb",0,0,3,"100_30",0.5,0.363795030983447,0.939393939393939,0.0303030303030303,0.0303030303030303
"108",4,2,1,"12:16:13","gazzer",27,"",163,2097,30,"2023-600.jpg","2023-600.jpg","game",NA,"click","100_30","gazzer",1,0,3,"100_30",0.5,0.363795030983447,0.492063492063492,0.0158730158730159,0.492063492063492
"109",7,4,1,"12:44:27","kreeb",1,"kreeb",214,9434,30,"2001-600.jpg","2001-600.jpg","game","kreeb","label_click","100_30","kreeb",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"110",7,4,1,"12:44:36","dax",2,"dax",214,4641,30,"2009-600.jpg","2009-600.jpg","game","dax","label_click","100_30","dax",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"111",7,4,1,"12:44:47","kreeb",3,"kreeb",214,5088,100,"2001-600.jpg","2001-600.jpg","game","kreeb","label","100_30",NA,1,0,2,"100_30",0,0.564900204053383,0.493282393452383,0.0159123352726575,0.49080527127496
"112",7,4,1,"12:44:56","dax",4,"dax",214,3080,100,"2009-600.jpg","2009-600.jpg","game","dax","label","100_30",NA,1,0,2,"100_30",0,0.564900204053383,0.493282393452383,0.0159123352726575,0.49080527127496
"113",7,1,1,"12:45:06","fep",5,"",214,7130,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","fep",0,0,1,"100_30",0,0.564900204053383,0.939393939393939,0.0303030303030303,0.0303030303030303
"114",7,4,1,"12:45:15","blicket",6,"blicket",214,5424,30,"2023-600.jpg","2023-600.jpg","game","blicket","label_click","100_30","blicket",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"115",7,4,1,"12:45:21","kreeb",7,"kreeb",214,2745,100,"2001-600.jpg","2001-600.jpg","game","kreeb","label","100_30",NA,1,0,3,"100_30",0,0.564900204053383,0.492063492063492,0.0158730158730159,0.492063492063492
"116",7,2,1,"12:45:31","wug",8,"wug",214,5329,30,"2005-600.jpg","2005-600.jpg","game","wug","label_click","100_30","wug",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"117",7,1,1,"12:45:39","gazzer",9,"gazzer",214,5005,30,"2002-600.jpg","2002-600.jpg","game","gazzer","label_click","100_30","gazzer",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"118",7,1,1,"12:45:47","fep",10,"",214,3823,30,"2056-600.jpg","2056-600.jpg","game",NA,"click","100_30","fep",0,0,2,"100_30",0,0.564900204053383,0.939393939393939,0.0303030303030303,0.0303030303030303
"119",7,2,1,"12:45:58","kiv",11,"kiv",214,9203,30,"2025-600.jpg","2025-600.jpg","game","kil","label_click","100_30","kiv",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"120",7,1,1,"12:46:07","toma",12,"toma",214,4305,30,"2006-600.jpg","2006-600.jpg","game","tomas","label_click","100_30","toma",1,0,1,"100_30",0,0.564900204053383,0.48149383983154,0.0155320593494045,0.502974100819054
"121",7,4,1,"12:46:13","blicket",13,"blicket",214,2802,100,"2023-600.jpg","2023-600.jpg","game","blicket","label","100_30",NA,1,0,2,"100_30",0,0.564900204053383,0.206868187687741,0.586263624624517,0.206868187687741
"122",7,2,1,"12:46:26","manu",14,"",214,8126,30,"2007-600.jpg","2007-600.jpg","game",NA,"click","100_30","manu",0,0,1,"100_30",0,0.564900204053383,0.939393939393939,0.0303030303030303,0.0303030303030303
